test_id,profile,embedding_model,embeddings_table,question,latency_ms,keyword_recall,source_document_hit,matched_keywords,matched_source_documents,answer,reference_answer
SJ-RET-014,small,text-embedding-3-small,test_documents_embeddings_small,신성한 산 「톨란 대화산」——현세의 재앙과 고대의 수수께끼 문서는 무엇을 설명하나요?,919.7,1.0,True,"[""톨란 대화산"", ""현세의 재앙"", ""고대의 수수께끼""]","[""NVC-GDE-162""]",신성한 산 「톨란 대화산」——현세의 재앙과 고대의 수수께끼 문서는 신성한 산 「톨란 대화산」의 숨겨진 비밀을 파헤치는 내용을 설명합니다. 이 산은 한때 모든 불꽃의 근원이자 모든 빛이 비롯된 곳으로 알려져 있습니다.,"이 문서는 신성한 산 「톨란 대화산」과 현세의 재앙, 고대의 수수께끼를 설명하는 가이드입니다. 답변은 문서의 지역/설정 설명을 요약해야 합니다."
SJ-RET-015,small,text-embedding-3-small,test_documents_embeddings_small,"「비옥한 터전」 관광단, 출발! 문서의 안내 내용을 요약해 주세요.",1020.98,1.0,True,"[""비옥한 터전"", ""관광단"", ""출발""]","[""NVC-GDE-163""]",「비옥한 터전」 관광단은 화산 기슭에 위치한 부족을 방문하여 그들의 정취와 풍습을 체험하는 여행입니다. 참가자들은 배낭을 잘 챙기고 임시 가이드를 따라 비옥한 들판을 둘러보게 됩니다.,이 문서는 「비옥한 터전」 관광단과 관련된 안내입니다. 답변은 해당 문서에서 확인되는 관광단 출발과 이벤트/콘텐츠 핵심만 요약해야 합니다.
SJ-RET-016,small,text-embedding-3-small,test_documents_embeddings_small,「미카와 꿈놀이 축제」 이벤트 안내 문서는 어떤 이벤트를 안내하나요?,864.71,1.0,True,"[""미카와 꿈놀이 축제"", ""이벤트"", ""안내""]","[""NVC-GDE-170""]",「미카와 꿈놀이 축제」 이벤트는 야에 미코가 보낸 편지를 통해 이나즈마의 천수각으로 가서 축제와 관련된 중요한 이야기를 나누는 내용입니다.,이 문서는 「미카와 꿈놀이 축제」 이벤트 안내입니다. 답변은 문서 본문에서 확인되는 이벤트 개요와 참여 안내를 요약해야 합니다.
SJ-RET-017,small,text-embedding-3-small,test_documents_embeddings_small,티바트 대륙을 거닐다 보면 오랜 친구와 만날 수 있을지도…!? 문서의 핵심 내용을 알려주세요.,1427.65,1.0,True,"[""티바트 대륙"", ""오랜 친구"", ""만날 수""]","[""NVC-GDE-173""]",「여행 일화·시의 장」 이벤트는 5.4 업데이트 후 오픈될 예정입니다. 티바트 대륙을 탐사할 때 주변을 잘 둘러보면 오랜 친구와 만날 수 있을지도 모릅니다.,이 문서는 티바트 대륙에서 오랜 친구와 만날 수 있다는 내용을 다루는 안내입니다. 답변은 문서의 핵심 소개와 이벤트/콘텐츠 단서를 요약해야 합니다.
SJ-RET-018,small,text-embedding-3-small,test_documents_embeddings_small,「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips 문서는 어떤 팁을 제공하나요?,985.94,1.0,True,"[""수옥의 기묘한 곤충 싸움"", ""콘텐츠"", ""Tips""]","[""NVC-GDE-181""]",「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips 문서는 오장산에서 귀신풍뎅이 형태의 원예 기관 「화우엽월 신기」를 조종하여 이상한 상대와 겨루는 방법을 배우는 팁을 제공합니다.,이 문서는 「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips입니다. 답변은 문서 본문에서 확인되는 콘텐츠 진행 팁과 핵심 안내를 요약해야 합니다.
SJ-RET-019,small,text-embedding-3-small,test_documents_embeddings_small,「흰별을 품은 흑요석」·시틀라리 문서에서 시틀라리는 어떻게 소개되나요?,1043.81,1.0,True,"[""흰별을 품은 흑요석"", ""시틀라리"", ""캐릭터""]","[""NVC-GDE-188""]","시틀라리는 ""흰별을 품은 흑요석""이라는 호칭을 가진 캐릭터로, 믹틀란의 별 관측자입니다. 그녀는 200년 동안 집 밖으로 나오는 것을 거부하며, 무시무시한 소문으로 인해 ""흑요석 할머니""라는 위명을 얻었습니다. 하지만 실제로는 술병과 라이트 노벨로 가득한 집에서 지내며, 자신이 집순이가 아니라고 강력히 항변합니다. 그녀의 신의 눈은 얼음이며, 운명의 자리는 흑요석거울자리입니다.",이 문서는 「흰별을 품은 흑요석」 시틀라리를 소개합니다. 답변은 시틀라리 소개 문서에서 확인되는 캐릭터 특징을 요약해야 합니다.
SJ-RET-020,small,text-embedding-3-small,test_documents_embeddings_small,「느비예트」 캐릭터 심층 탐구 문서의 핵심 내용을 요약해 주세요.,819.99,1.0,True,"[""느비예트"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-189""]",「느비예트」 캐릭터 심층 탐구 문서에서는 최고 심판관 느비예트의 진정한 모습을 파헤치는 내용을 다루고 있습니다.,이 문서는 느비예트 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 느비예트의 특징과 심층 탐구 내용을 요약해야 합니다.
SJ-RET-021,small,text-embedding-3-small,test_documents_embeddings_small,"모험 가이드 | 신비와 전설이 함께하는 부족, 「연기 주인」을 찾아서… 문서는 무엇을 안내하나요?",1065.71,1.0,True,"[""연기 주인"", ""모험 가이드"", ""성화 경기장"", ""부족""]","[""NVC-GDE-203""]","모험 가이드 | 신비와 전설이 함께하는 부족, 「연기 주인」을 찾아서… 문서는 성화 경기장에서 서쪽으로 가다가 높은 벽을 지나면 신비로운 부족, 「연기 주인」을 찾을 수 있다는 내용을 안내합니다. 함께 모험 가이드를 읽으며 「연기 주인」의 베일을 벗겨보자는 내용입니다.",이 문서는 신비로운 부족 「연기 주인」을 찾아가는 모험 가이드입니다. 성화 경기장 서쪽으로 가다가 높은 벽을 지나면 연기 주인을 찾을 수 있다고 안내합니다.
SJ-RET-022,small,text-embedding-3-small,test_documents_embeddings_small,「호두」 캐릭터 심층 탐구 문서의 핵심 내용을 알려주세요.,1155.09,1.0,True,"[""호두"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-204""]","「호두」 캐릭터 심층 탐구 문서에서는 ""히히, 놀랐지? 그러게 야밤에 무망의 언덕엔 왜 온 거야?""라는 문구와 함께, ""매화가 만개할 때"" 기원이 곧 오픈될 예정이라는 내용이 포함되어 있습니다.",이 문서는 호두 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 호두와 관련된 소개 및 공략 안내를 요약해야 합니다.
SJ-RET-023,small,text-embedding-3-small,test_documents_embeddings_small,「회고의 불 사냥꾼」 - 키니치 문서에서 키니치는 어떻게 소개되나요?,763.89,1.0,True,"[""회고의 불 사냥꾼"", ""키니치"", ""캐릭터""]","[""NVC-GDE-217""]","키니치는 「나무살이」 부족 출신으로, 위칠틀란의 용 사냥꾼입니다. 그는 다양한 의뢰를 수행하며, 적절한 가격을 제시하면 도움을 받을 수 있는 캐릭터로 소개됩니다.",이 문서는 「회고의 불 사냥꾼」 키니치를 소개합니다. 답변은 키니치 소개 문서에서 확인되는 캐릭터 특징과 역할을 요약해야 합니다.
SJ-RET-024,small,text-embedding-3-small,test_documents_embeddings_small,「나타」 가이드——풍물과 도전 문서의 핵심 내용을 요약해 주세요.,761.0,1.0,True,"[""나타"", ""가이드"", ""풍물"", ""도전""]","[""NVC-GDE-227""]",신규 지역 「나타」는 8월 28일에 개방될 예정입니다. 이 가이드는 나타의 풍경과 도전에 대해 소개합니다.,이 문서는 신규 지역 「나타」의 풍경과 마주칠 수 있는 도전에 대해 소개하는 가이드입니다.
SJ-RET-025,small,text-embedding-3-small,test_documents_embeddings_small,바람이 전하는 초대——「아침 바람의 시」 기원 문서는 무엇을 안내하나요?,927.5,1.0,True,"[""아침 바람의 시"", ""묶음 기원"", ""무기"", ""캐릭터""]","[""NVC-GDE-23""]","바람이 전하는 초대——「아침 바람의 시」 기원 문서는 묶음 기원 「아침 바람의 시」의 오픈이 임박했음을 안내하며, 이벤트 기간 동안 묶음 기원을 통해 더 많은 무기와 캐릭터를 획득하여 파티를 강화할 수 있음을 알립니다.","이 문서는 묶음 기원 「아침 바람의 시」 오픈이 임박했음을 알리고, 이벤트 기간에 묶음 기원을 통해 무기와 캐릭터를 획득해 파티를 강화할 수 있음을 안내합니다."
SJ-RET-026,small,text-embedding-3-small,test_documents_embeddings_small,캐릭터 스킬 쇼케이스——「천 갈래 향기의 자취」·에밀리 문서의 핵심을 알려주세요.,864.02,1.0,True,"[""에밀리"", ""천 갈래 향기의 자취"", ""스킬 쇼케이스""]","[""NVC-GDE-232""]","에밀리의 캐릭터 스킬 쇼케이스는 그녀의 전투와 관련된 정보를 소개합니다. 에밀리는 폰타인의 유명 조향사로, 훌륭한 경청자이자 모범적인 해설자입니다. 그녀는 신의 눈으로 풀을 사용하며, 운명의 자리는 향료병자리입니다. 에밀리는 다양한 냄새를 구분하고 조향하는 능력을 가지고 있으며, 그녀의 작품은 폰타인 리오네 구역에 전시됩니다.",이 문서는 에밀리의 캐릭터 스킬 쇼케이스입니다. 답변은 문서에서 확인되는 에밀리와 스킬 쇼케이스 관련 핵심을 요약해야 합니다.
SJ-RET-027,small,text-embedding-3-small,test_documents_embeddings_small,캐릭터 소개 - 카치나 ‧ 순수한 금빛 원석 문서에서 카치나는 어떻게 소개되나요?,1312.75,1.0,True,"[""카치나"", ""순수한 금빛 원석"", ""캐릭터 소개""]","[""NVC-GDE-236""]","카치나는 ""순수한 금빛 원석""이라는 호칭을 가진 나나치카얀의 젊은 용사로 소개됩니다. 그녀는 천진난만한 성격을 가지고 있으며, 산룡과 산맥 깊은 곳에서 자라났습니다. 카치나는 광물을 쉽게 찾아내는 재주가 있고, 춤추기를 좋아합니다. 어려움에도 불구하고 다시 일어서는 강인한 성격을 가지고 있으며, ""우사비티""라는 이름을 가지고 있습니다. 그녀는 시련을 통해 강해진 전사로 묘사됩니다.",이 문서는 카치나를 「순수한 금빛 원석」으로 소개합니다. 답변은 카치나 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-028,small,text-embedding-3-small,test_documents_embeddings_small,캐릭터 소개 - 말라니 ‧ 첨벙첨벙 파도잡이 문서에서 말라니는 어떻게 소개되나요?,1394.55,1.0,True,"[""말라니"", ""첨벙첨벙 파도잡이"", ""캐릭터 소개""]","[""NVC-GDE-238""]","말라니는 ""첨벙첨벙 파도잡이""라는 호칭을 가진 캐릭터로, 메즈틀리의 가이드입니다. 그녀는 물의 신의 눈을 가지고 있으며, 운명의 자리는 파도물범자리입니다. 말라니는 나타 전역에서 가이드로서의 명성을 떨치고 있으며, 그녀가 안내하는 길을 따라가면 다양한 자연의 경관을 경험할 수 있습니다. 그녀는 길을 아는 것보다 운이 좋은 시기에 출발하는 것이 중요하다고 생각합니다.",이 문서는 말라니를 「첨벙첨벙 파도잡이」로 소개합니다. 답변은 말라니 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-029,small,text-embedding-3-small,test_documents_embeddings_small,「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내 문서의 핵심 내용을 알려주세요.,1147.66,1.0,True,"[""그림 속 궤적"", ""고난이도"", ""상시 도전""]","[""NVC-GDE-240""]","4.8 버전에서는 새로운 고난이도 상시 도전 콘텐츠 「그림 속 궤적」이 추가됩니다. 이 콘텐츠는 캐릭터에 대한 깊은 이해도와 화려한 컨트롤을 요구하며, 도전 스테이지를 완료하면 영광의 증거를 보상으로 받을 수 있습니다.",이 문서는 「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내입니다. 답변은 문서에서 확인되는 콘텐츠 개요와 도전 관련 안내를 요약해야 합니다.
SJ-RET-030,small,text-embedding-3-small,test_documents_embeddings_small,수호자의 일기 Day3 「블록 광산」——4.8 버전 기간 한정 지역 「시뮬랑카」 소개 문서는 무엇을 설명하나요?,948.96,1.0,True,"[""수호자의 일기"", ""블록 광산"", ""시뮬랑카"", ""4.8""]","[""NVC-GDE-241""]","수호자의 일기 Day3 「블록 광산」——4.8 버전 기간 한정 지역 「시뮬랑카」 소개 문서는 여정의 셋째 날에 도착한 「블록 광산」에 대해 설명합니다. 이곳은 활기가 넘치며 주민들의 애정과 믿음, 우정, 그리고 위기가 느껴지는 장소입니다. 스포일러 없이 즐기고 싶은 여행자에게는 읽지 않는 것을 추천합니다.","이 문서는 4.8 버전 기간 한정 지역 「시뮬랑카」의 수호자의 일기 Day3, 「블록 광산」을 소개합니다. 답변은 문서에서 확인되는 지역 소개 핵심을 요약해야 합니다."
SJ-RET-001,large,text-embedding-3-large,test_documents_embeddings_large,데모판 001호 | 「달」 탐구하기——「달의 신의 축복」 문서의 핵심 내용을 알려주세요.,1608.53,1.0,True,"[""데모판"", ""달"", ""달의 신의 축복""]","[""NVC-GDE-100""]",데모판 001호 | 「달」 탐구하기——「달의 신의 축복」 문서에서는 여기 여행자님 앞으로 온 소포가 있네요…? 함께 살펴보도록 할까요? 내용을 확인할 수 있습니다.,이 문서는 「달」 탐구하기와 「달의 신의 축복」에 대한 안내입니다. 답변은 해당 문서의 제목과 본문에서 확인되는 핵심 내용만 요약해야 합니다.
SJ-RET-002,large,text-embedding-3-large,test_documents_embeddings_large,"꿈의 창조, 그 시작을 향해——UGC 콘텐츠 개발자 노트 문서는 어떤 내용을 다루나요?",1064.42,1.0,True,"[""UGC"", ""개발자 노트"", ""콘텐츠""]","[""NVC-GDE-104""]","""꿈의 창조, 그 시작을 향해——UGC 콘텐츠 개발자 노트"" 문서는 대규모 콘텐츠 개발의 진행 상황과 다양한 컨셉을 여행자들에게 공유하는 내용을 다루고 있습니다. 정식 출시까지 시간이 남아있지만, 기본적인 얼개가 갖춰졌음을 언급하고 있습니다.","이 문서는 UGC 콘텐츠 개발자 노트로, 대규모 콘텐츠 개발 진행 상황과 컨셉 일부를 공유하는 안내입니다. 답변은 개발자 노트 문서의 내용에 근거해야 합니다."
SJ-RET-003,large,text-embedding-3-large,test_documents_embeddings_large,느긋한 휴양촌 리뷰 칼럼! 평점부터 체크해서 후회 없는 휴가를! 문서의 안내 내용을 요약해 주세요.,1397.6,1.0,True,"[""느긋한 휴양촌"", ""리뷰"", ""히든 임무""]","[""NVC-GDE-105""]","느긋한 휴양촌 리뷰 칼럼에서는 휴양촌에 대한 관광객들의 리뷰를 소개하며, 히든 임무를 발견한 소감도 포함되어 있습니다. 스포일러가 포함되어 있으니 주의가 필요하며, 데이터는 8월 4일까지 집계된 것입니다.",이 문서는 느긋한 휴양촌 리뷰 칼럼과 히든 임무 리뷰를 소개하는 안내입니다. 스포일러와 집계 기준일에 대한 주의도 함께 안내합니다.
SJ-RET-004,large,text-embedding-3-large,test_documents_embeddings_large,"바람이 멈추고, 전설이… 침몰하는 곳 문서에서 설명하는 지역은 어떤 곳인가요?",1035.49,1.0,True,"[""테노치즈톡"", ""잿더미 바다"", ""심연""]","[""NVC-GDE-112""]","""바람이 멈추고, 전설이… 침몰하는 곳"" 문서에서 설명하는 지역은 테노치즈톡 서부의 광활한 지역으로, 한때 잿더미 바다였던 곳입니다. 이 지역은 심연의 침공으로 인해 슬픔의 땅이 되었으며, 오랜 세월이 지나 사라졌던 잿더미 바다가 다시 나타났다고 합니다.","이 문서는 테노치즈톡 서부의 광활한 지역과 잿더미 바다, 심연의 침공이 남긴 슬픔의 땅에 대해 설명합니다."
SJ-RET-005,large,text-embedding-3-large,test_documents_embeddings_large,상시 전투 콘텐츠 「지맥 제압전」 오픈! 플레이에 도움이 되는 팁을 확인해 보세요! 문서의 핵심을 알려주세요.,1138.19,1.0,True,"[""지맥 제압전"", ""상시 전투"", ""보상"", ""팁""]","[""NVC-GDE-126""]","새로운 상시 전투 콘텐츠 「지맥 제압전」이 업데이트되었습니다. 이 콘텐츠에서는 강적을 물리치고 보물을 발굴할 수 있으며, 도전을 클리어하면 원석과 신규 성유물 관련 아이템 「깨달음의 가루」 등 다양한 보상을 획득할 수 있습니다. 특정 기간에는 레진을 사용하여 최대 3배의 보상을 받을 수 있습니다. 이벤트에서 마주하는 보스는 기존 보스와 다를 수 있으므로, 적의 특징에 맞춰 전략을 조정해야 합니다.","이 문서는 상시 전투 콘텐츠 지맥 제압전의 기본 규칙, 획득 가능한 보상, 이벤트 기간, 플레이 팁을 안내합니다."
SJ-RET-006,large,text-embedding-3-large,test_documents_embeddings_large,5.7 버전 출시 카운트다운——스커크와 관련된 문제를 몇 개나 맞힐 수 있는지 확인해 보세요! 문서는 무엇을 안내하나요?,1185.13,1.0,True,"[""5.7"", ""스커크"", ""퀴즈"", ""카운트다운""]","[""NVC-GDE-132""]",5.7 버전 출시 카운트다운 문서는 스커크와 관련된 정보를 바탕으로 한 퀴즈 챌린지를 안내합니다. 신규 버전 출시까지 하루 남은 시점에서 몇 문제나 맞힐 수 있는지 확인해 보라고 합니다.,이 문서는 5.7 버전 출시 카운트다운과 스커크 관련 정보를 바탕으로 한 퀴즈 챌린지를 안내합니다.
SJ-RET-007,large,text-embedding-3-large,test_documents_embeddings_large,벚꽃이 가져와 준 축복——묶음 기원 「하늘을 가르는 뇌명」 오픈 임박! 문서의 내용을 알려주세요.,1079.59,1.0,True,"[""묶음 기원"", ""하늘을 가르는 뇌명"", ""무기"", ""캐릭터""]","[""NVC-GDE-137""]",벚꽃이 가져와 준 축복——묶음 기원 「하늘을 가르는 뇌명」이 곧 오픈됩니다. 이벤트 기간 동안 묶음 기원을 통해 다양한 무기와 캐릭터를 획득하여 파티를 강화할 수 있습니다.,"이 문서는 묶음 기원 「하늘을 가르는 뇌명」 오픈이 임박했음을 알리고, 이벤트 기간에 묶음 기원으로 무기와 캐릭터를 획득해 파티를 강화할 수 있음을 안내합니다."
SJ-RET-008,large,text-embedding-3-large,test_documents_embeddings_large,「조화의 왈츠」 이벤트 안내 문서는 어떤 이벤트를 설명하나요?,819.29,1.0,True,"[""조화의 왈츠"", ""이벤트"", ""안내""]","[""NVC-GDE-142""]",「조화의 왈츠」 이벤트는 「슈벨마 시네마 파크」를 성공으로 이끄는 경영 이벤트입니다.,이 문서는 「조화의 왈츠」 이벤트에 대한 안내입니다. 답변은 해당 이벤트 안내 문서에서 확인되는 참여 내용과 핵심 정보를 요약해야 합니다.
