ticket_id,account_id,user_id,title,raw_query,source_type,source_type,responder_type,status,inquiry_created_at,session_id
"1083","176","76","계정 정지 사유 확인 요청","[gusdnr4806] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 09:14:00",
"1084","177","77","캐릭터 데이터 복구 요청","[리한누] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 09:31:00",
"1085","178","78","길드 가입 오류","[대뇌의전두엽] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 09:48:00",
"1086","179","79","게임 접속 지연","[하루루토카게] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 10:05:00",
"1087","180","80","환불 진행 상태 문의","[말랑말랑흑우] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 10:22:00",
"1088","181","81","결제 후 아이템 미지급","[ㅏ람] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 10:39:00",
"1089","182","82","계정 정지 사유 확인 요청","[플린스 여친] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 10:56:00",
"1090","183","83","캐릭터 데이터 복구 요청","[빵떡 소] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 11:13:00",
"1091","158","58","캐릭터 데이터 복구 요청","[ChonoHi] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 11:30:00",
"1092","184","84","닉네임 변경 문의","[심심잉] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 11:47:00",
"1093","185","85","공지 내용 확인 요청","[가끔하는놈] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 12:04:00",
"1094","186","86","채팅 이용 제한 문의","[Sig556] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 12:21:00",
"1095","187","87","로그인 오류 문의","[삐삐리뽀] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 12:38:00",
"1096","188","88","이벤트 보상 미수령","[아넬라스엘피드] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 12:55:00",
"1097","189","89","쿠폰 등록 오류","[쑝이네] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 13:12:00",
"1098","190","90","닉네임 변경 문의","[박유신] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 13:29:00",
"1099","191","91","공지 내용 확인 요청","[시고SHIGo999] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 13:46:00",
"1100","192","92","채팅 이용 제한 문의","[자유유] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 14:03:00",
"1101","193","93","로그인 오류 문의","[SeiJ] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 14:20:00",
"1102","194","94","이벤트 보상 미수령","[Silverwing] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 14:37:00",
"1103","195","95","쿠폰 등록 오류","[초코봉봉봉] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 14:54:00",
"1104","196","96","닉네임 변경 문의","[칠각함수] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 15:11:00",
"1105","197","97","공지 내용 확인 요청","[마히루쨩] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 15:28:00",
"1106","198","98","채팅 이용 제한 문의","[페이몬의 비상] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 15:45:00",
"1107","174","74","결제 후 아이템 미지급","[루미나스] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 16:02:00",
"1108","199","99","계정 정지 사유 확인 요청","[룽떼키타] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 16:19:00",
"1109","200","100","캐릭터 데이터 복구 요청","[산룡어룡숲룡] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 16:36:00",
"1110","201","101","길드 가입 오류","[귀여운냥이a] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 16:53:00",
"1111","202","102","게임 접속 지연","[동네아저씨] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 17:10:00",
"1112","202","102","공지 내용 확인 요청","[동네아저씨] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-12 17:27:00",
"1113","203","103","채팅 이용 제한 문의","[SyMoe] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-12 17:44:00",
"1114","203","103","결제 후 아이템 미지급","[SyMoe] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 18:01:00",
"1115","204","104","계정 정지 사유 확인 요청","[맘] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 18:18:00",
"1116","205","105","캐릭터 데이터 복구 요청","[Rainbow0] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 18:35:00",
"1117","206","106","길드 가입 오류","[렌지라스곤] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 18:52:00",
"1118","207","107","게임 접속 지연","[Gana] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 19:09:00",
"1119","208","108","환불 진행 상태 문의","[애니광수] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 19:26:00",
"1120","209","109","결제 후 아이템 미지급","[호두즈키피에남편성순] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 19:43:00",
"1121","210","110","계정 정지 사유 확인 요청","[랑자엄마] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 20:00:00",
"1122","211","111","캐릭터 데이터 복구 요청","[Bedeulo] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 20:17:00",
"1123","212","112","길드 가입 오류","[뉴비몬] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 20:34:00",
"1124","213","113","게임 접속 지연","[locelinaol] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 20:51:00",
"1125","214","114","환불 진행 상태 문의","[뽜빠라밤] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 21:08:00",
"1126","215","115","결제 후 아이템 미지급","[여햄자] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 21:25:00",
"1127","216","116","계정 정지 사유 확인 요청","[시그윈의 반창고] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 21:42:00",
"1128","217","117","캐릭터 데이터 복구 요청","[슬라임덥밥] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 21:59:00",
"1129","218","118","길드 가입 오류","[mky31] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 22:16:00",
"1130","219","119","게임 접속 지연","[뭄미먐] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 22:33:00",
"1131","220","120","환불 진행 상태 문의","[은둔한 멜뤼진] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 22:50:00",
"1132","221","121","결제 후 아이템 미지급","[젠데스 아이에네스] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 23:07:00",
"1133","222","122","계정 정지 사유 확인 요청","[게임러코코] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-12 23:24:00",
"1134","223","123","캐릭터 데이터 복구 요청","[클레 기여워] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-12 23:41:00",
